date_time,y,co_gt,nhmc,c6h6,s2,nox,s3,no2,s4,s5,t,rh,ah,level_High,level_Low,level_Moderate,level_Very High,level_Very low,y_later
2004-03-17 12:00:00,1393,2.5,145.0,12.5,1067.0,210.0,905.0,142.0,1654.0,1490.0,24.3,28.3,0.8471,1,0,0,0,0,1557.0
2004-03-17 13:00:00,1452,2.8,188.0,15.1,1152.0,204.0,861.0,153.0,1747.0,1508.0,25.6,25.6,0.8254,1,0,0,0,0,1973.0
2004-03-17 14:00:00,1389,2.6,152.0,13.7,1108.0,161.0,887.0,123.0,1712.0,1334.0,25.9,25.9,0.8503,1,0,0,0,0,1975.0
2004-03-17 15:00:00,1207,2.0,-119.57078680151457,10.4,994.0,135.0,1013.0,104.0,1520.0,1045.0,26.8,18.7,0.65,1,0,0,0,0,1795.0
2004-03-17 16:00:00,1365,2.9,-120.24236189364359,15.2,1154.0,186.0,940.0,129.0,1679.0,1221.0,29.3,15.8,0.6309,1,0,0,0,0,1444.0
2004-03-17 17:00:00,1247,2.5,134.0,12.3,1060.0,147.0,830.6059351118668,114.0,1525.0,1069.0,28.5,14.9,0.5708,1,0,0,0,0,1488.0
2004-03-17 18:00:00,1557,5.0,386.0,27.0,1478.0,299.0,793.0,158.0,1981.0,1569.0,25.9,16.0,0.5237,1,0,0,0,0,1371.0
2004-03-17 19:00:00,1973,7.6,577.0,38.4,1737.0,411.0,617.0,194.0,2414.0,2306.0,23.1,26.5,0.7403,1,0,0,0,0,1161.0
2004-03-17 20:00:00,1975,6.7,523.0,35.1,1816.921372666774,347.0,597.0,182.0,2523.2481763888322,2359.0,20.5,38.2,0.9133,1,0,0,0,0,1064.0
2004-03-17 21:00:00,1795,5.7,472.0,27.2,1485.0,336.0,653.0,132.06402254443563,2174.0,2050.0,19.1,42.6,0.9294,1,0,0,0,0,970.0
2004-03-17 22:00:00,1444,2.8,206.0,15.0,1150.0,202.0,770.0,136.0,1727.0,1727.0,17.2,44.1,0.8558,1,0,0,0,0,954.0
2004-03-17 23:00:00,1488,2.6,216.0,15.7,1171.0,178.0,694.5797450021204,127.0,1778.0,1705.0,16.0,50.9,0.9206,1,0,0,0,0,931.0
2004-03-18 00:00:00,1371,2.3,159.0,13.0,1083.0,154.0,796.0,116.0,1669.0,1551.0,14.8,53.9,0.9024,1,0,0,0,0,938.0
2004-03-18 01:00:00,1161,1.4,70.0,8.1,904.0,92.0,947.0,107.0,1502.0,1240.0,14.3,55.4,6.901163911805699,1,0,0,0,0,1166.0
2004-03-18 02:00:00,1064,1.0,44.0,5.5,787.0,61.0,1057.0,88.0,1407.0,1115.0,14.8,52.1,0.8686,0,0,1,0,0,1643.0
2004-03-18 03:00:00,970,0.7,42.0,3.6,687.0,-200.0,1196.0,-200.0,1351.0,969.0,13.9,53.9,0.8501,0,1,0,0,0,1934.0
2004-03-18 04:00:00,954,-200.0,28.0,2.9,645.0,60.0,1260.0,78.0,1334.0,925.0,11.6,61.9,0.8442,0,0,0,0,1,1617.0
2004-03-18 05:00:00,931,0.6,20.0,2.5,623.0,37.0,1293.0,57.0,1307.0,828.0,12.0,58.9,0.8233,0,1,0,0,0,1473.0
2004-03-18 06:00:00,938,0.7,26.0,3.0,650.0,68.0,1251.0,38.07967750449489,1333.0,893.0,10.9,62.1,0.8113,0,1,0,0,0,1379.0
2004-03-18 07:00:00,1166,1.5,78.0,7.7,885.0,139.0,1005.0,85.0,1551.0,1075.0,10.6,63.3,0.8067,1,0,0,0,0,1385.0
2004-03-18 08:00:00,1643,4.7,319.0,23.3,1384.0,339.0,667.0,124.0,2094.0,1610.0,11.5,60.0,0.8117,1,0,0,0,0,1379.0
2004-03-18 09:00:00,1934,11.036532057927714,506.0,35.8,1682.0,421.0,541.0,151.0,2468.0,2051.0,14.3,50.6,0.8186,1,0,0,0,0,1322.0
2004-03-18 10:00:00,1617,4.5,-200.0,21.3,1333.0,349.0,686.0,150.0,2010.0,1819.0,17.8,40.5,0.821,1,0,0,0,0,1496.0
2004-03-18 11:00:00,1473,2.8,-200.0,14.3,1127.0,224.0,831.0,152.0,1752.0,1568.0,20.8,34.4,0.8365,1,0,0,0,0,1409.0
2004-03-18 12:00:00,1379,2.2,-200.0,12.5,1068.0,171.0,899.0,139.0,1638.7841821117868,1374.0,23.8,28.2,0.8219,1,0,0,0,0,1513.0
2004-03-18 13:00:00,1385,2.2,-111.88659792074894,12.2,1056.0,149.0,891.0,46.63653061637954,1648.0,1268.0,24.2,28.7,0.8515,1,0,0,0,0,1667.0
2004-03-18 14:00:00,1379,2.3,-200.0,13.1,1087.0,137.0,901.0,126.0,1660.0,1144.0,25.2,24.9,0.7829,1,0,0,0,0,1667.0
2004-03-18 15:00:00,1322,2.2,-200.0,14.4,1129.0,149.0,934.0,128.0,1639.0,1109.0,38.543313584847766,17.8,0.6275,1,0,0,0,0,1430.0
2004-03-18 16:00:00,1496,2.8,-200.0,31.70340596620273,1158.6664636870526,172.0,822.0,169.0,1767.0,1347.0,27.1,23.1,0.818,1,0,0,0,0,1333.0
2004-03-18 17:00:00,1409,2.7,-200.0,14.5,1131.0,166.0,873.0,149.0,1689.0,1206.0,25.8,23.9,0.7832,1,0,0,0,0,1262.0
2004-03-18 18:00:00,1513,-16.679715799429683,-200.0,21.5,1245.0321397756725,214.0,764.0,156.0,1957.0,1397.0,23.0,26.8,0.7446,1,0,0,0,0,1287.0
2004-03-18 19:00:00,1667,5.1,-200.0,26.4,1464.0,280.0,683.0,168.0,2118.0,1588.0,20.7,31.1,0.7523,1,0,0,0,0,1134.0
2004-03-18 20:00:00,1667,5.1,-200.0,26.0,1453.0,276.0,684.0,176.0,2051.0,1569.0,18.6,36.2,0.7676,1,0,0,0,0,999.0
2004-03-18 21:00:00,1430,3.2,-200.0,14.1,1121.0,178.0,814.0,135.0,1732.0,1322.0,16.0,48.4,0.8768,1,0,0,0,0,961.0
2004-03-18 22:00:00,1333,2.1,-200.0,10.3,989.0,129.0,885.0,121.0,1621.0,1194.0,14.5,57.8,0.9456,1,0,0,0,0,934.0
2004-03-18 23:00:00,1262,1.7,-200.0,8.3,911.0,95.0,948.0,99.0,1545.0,1062.0,13.1,64.2,0.9606,1,0,0,0,0,913.0
2004-03-19 00:00:00,1287,2.0,-200.0,8.9,936.0,126.0,918.0,106.0,1606.0,1040.0,12.0,69.7,0.9735,1,0,0,0,0,969.0
2004-03-19 01:00:00,1134,1.6,-200.0,6.6,840.0,103.0,1021.0,96.0,1501.0,917.0,11.9,71.1,0.9915,1,0,0,0,0,1182.0
2004-03-19 02:00:00,999,0.9,-200.0,3.6,688.0,48.0,1229.0,63.0,1380.0,594.0,12.5,69.3,1.0029,0,1,0,0,0,1740.0
2004-03-19 03:00:00,961,0.7,-200.0,2.5,622.0,-200.0,1382.0,-200.0,1301.0,430.0,12.5,67.5,0.9768,0,1,0,0,0,1819.0
2004-03-19 04:00:00,934,-200.0,-200.0,1.8,569.0,20.0,1440.0,32.0,1280.0,397.0,12.3,67.7,0.9665,0,0,0,0,1,1427.0
2004-03-19 05:00:00,913,0.5,-200.0,1.3,525.0,18.0,1620.0,28.0,1260.0,370.0,12.5,66.8,0.962,0,1,0,0,0,1390.0
2004-03-19 06:00:00,969,0.7,-200.0,2.3,607.0,56.0,1373.0,61.0,1324.0,438.0,12.3,66.3,0.9487,0,1,0,0,0,1283.0
2004-03-19 07:00:00,1182,1.5,-200.0,6.7,845.0,115.0,1054.0,99.0,1539.0,704.0,12.4,64.9,0.9332,1,0,0,0,0,1304.0
2004-03-19 08:00:00,1740,4.8,-200.0,22.8,1372.0,320.0,671.0,157.0,2144.0,1476.0,13.0,61.6,0.9209,1,0,0,0,0,1364.0
2004-03-19 09:00:00,1819,6.2,-200.0,31.3,1582.0,357.0,575.0,166.0,2456.0,1716.0,13.6,58.8,0.912,1,0,0,0,0,1410.0
2004-03-19 10:00:00,1427,4.0,-200.0,19.2,1275.0,253.0,701.0,149.0,1838.5187144377562,1398.0,13.9,57.1,0.9032,1,0,0,0,0,1476.0
2004-03-19 11:00:00,1390,3.3,-200.0,16.4,1191.0,248.17773969447205,759.0,135.0,1879.0,1268.0,14.5,54.4,0.8917,1,0,0,0,0,1522.0
2004-03-19 12:00:00,1283,2.8,-200.0,14.0,1117.0,192.0,813.0,127.0,1751.0,1188.0,15.5,60.2234234617463,0.8744,1,0,0,0,0,1442.0
2004-03-19 13:00:00,1304,3.0,-121.99307679374813,14.268235337419464,1026.13613367405,176.0,793.0,122.0,1586.153092756441,1171.0,16.1,47.6,0.8655,1,0,0,0,0,1469.0
2004-03-19 14:00:00,1364,3.3,-200.0,16.7,1170.9980799793873,198.0,771.0,135.0,1875.0,1250.0,16.3,47.1,0.8640000000000001,1,0,0,0,0,1467.0
2004-03-19 15:00:00,1410,3.5,-200.0,19.0,1268.0,212.0,724.0,139.0,1957.0,1344.0,16.4,47.5,0.8791,1,0,0,0,0,1421.0
2004-03-19 16:00:00,1476,4.0,-200.0,19.4,1280.0,249.0,708.0,147.0,1955.0,1378.0,16.1,50.2,0.9094,1,0,0,0,0,1175.0
2004-03-19 17:00:00,1522,4.6,-200.0,20.9,1320.0,270.0,690.0,158.0,2005.0,1435.0,16.0,65.08941682880109,0.9142,1,0,0,0,0,1215.0
2004-03-19 18:00:00,1442,4.1,-200.0,20.2,1251.8398859337449,231.0,704.0,146.0,1952.0,1372.0,15.8,50.3,0.8989,1,0,0,0,0,1127.0
2004-03-19 19:00:00,1469,4.5,-200.0,21.7,1344.0,251.0,677.0,144.0,1997.0,1471.0,42.93810601177351,50.6,19.115630076438624,1,0,0,0,0,1090.0
2004-03-19 20:00:00,1467,3.9,-200.0,19.8,1292.0,210.0,698.0,138.0,1942.0,1439.0,15.4,51.4,0.8956,1,0,0,0,0,1017.0
2004-03-19 21:00:00,1421,-29.041321683217678,-200.0,16.7,1202.0,249.0,748.0,143.0,1854.0,1429.0,15.2,53.1,0.9117,1,0,0,0,0,997.0
2004-03-19 22:00:00,1175,2.2,-200.0,16.928993675633127,945.0,143.0,904.0,116.0,1604.0,1081.0,14.7,57.6,0.9573,1,0,0,0,0,945.0
2004-03-19 23:00:00,1215,2.1,-119.66919879200103,8.3,912.0,127.0,948.0,109.0,1547.0,993.0,14.2,58.3,0.938,1,0,0,0,0,956.0
2004-03-20 00:00:00,1127,1.7,-200.0,5.8,802.0,104.0,1064.0,92.0,1447.0,837.0,13.8,57.9,0.9085,1,0,0,0,0,966.0
2004-03-20 01:00:00,1090,1.6,-200.0,5.2,773.0,86.0,1105.0,83.0,1429.0,761.0,13.9,55.9,0.8842,1,0,0,0,0,1064.0
2004-03-20 02:00:00,1017,1.3,-125.95990010312873,4.1,718.0,74.0,1182.0,81.0,1382.0,650.0,13.9,55.6,7.7136373420508315,1,0,0,0,0,1300.0
2004-03-20 03:00:00,997,1.3,-200.0,3.4,677.0,-200.0,1252.0,-200.0,1359.0,591.0,13.8,55.1,0.8666,1,0,0,0,0,1348.0
2004-03-20 04:00:00,945,-200.0,-200.0,9.670942499770618,646.0,44.0,1308.0,55.0,1332.0,505.0,13.8,54.6,0.8574,0,0,0,0,1,1425.0
2004-03-20 05:00:00,956,0.8,-200.0,3.1,661.0,42.0,1260.0,53.0,1351.0,518.0,13.6,55.1,0.856,0,1,0,0,0,1474.0
2004-03-20 06:00:00,966,-14.477612409539576,-200.0,2.5,622.0,63.0,1317.0,67.0,1342.0,571.0,13.6,59.0,11.465833942734777,0,1,0,0,0,1490.0
2004-03-20 07:00:00,1064,1.1,-200.0,4.3,728.0,115.0,1161.0,91.0,1242.4107331402342,842.0,13.5,58.4,0.8959999999999999,1,0,0,0,0,1495.0
2004-03-20 08:00:00,1300,2.1,-200.0,8.9,935.0,170.0,902.0,113.0,1623.0,1145.0,13.8,58.0,0.9083,1,0,0,0,0,1376.0
2004-03-20 09:00:00,1348,-45.3470346697758,-200.0,10.5,998.0,147.0,834.0,102.0,1689.0,1218.0,14.6,53.1,0.8765,1,0,0,0,0,1305.0
2004-03-20 10:00:00,1425,2.6,-200.0,12.5,1068.0,166.0,776.0,107.0,1764.0,1341.0,15.0,52.3,0.8881,1,0,0,0,0,1283.0
2004-03-20 11:00:00,1474,2.8,-200.0,12.3,1061.0,195.0,768.0,113.0,1599.6239106767648,1406.0,27.797261116881177,52.1,0.9046,1,0,0,0,0,1392.0
2004-03-20 12:00:00,1490,2.6,-200.0,11.7,1039.0,182.0,782.0,108.0,1757.0,1422.0,16.3,50.0,0.9158,1,0,0,0,0,1452.0
2004-03-20 13:00:00,1495,2.6,-200.0,11.7,1040.0,168.0,809.0,105.0,1735.0,1373.0,17.1,47.9,0.9281,1,0,0,0,0,1633.0
2004-03-20 14:00:00,1376,2.1,-200.0,9.3,953.0,125.0,900.0,93.0,1636.0,1153.0,19.0,42.9,0.937,1,0,0,0,0,1625.0
2004-03-20 15:00:00,1305,1.7,-200.0,7.6,884.0,95.0,980.0,87.0,1573.0,927.0,19.5,42.3,0.9476,1,0,0,0,0,1535.0
2004-03-20 16:00:00,1283,1.6,-200.0,6.7,844.0,79.0,1036.0,76.0,1539.0,766.0,19.5,42.3,0.9493,1,0,0,0,0,1323.0
2004-03-20 17:00:00,1392,2.1,-200.0,9.7,967.0,119.0,930.0,94.0,1564.235837192311,1009.7864201345755,19.1,43.8,0.9556,1,0,0,0,0,1309.0
2004-03-20 18:00:00,1452,2.3,-200.0,12.4,1063.0,142.0,856.0,110.0,1774.0,1146.0,18.5,46.3,0.9744,1,0,0,0,0,1456.0
2004-03-20 19:00:00,1633,3.5,-200.0,16.6,1199.0,215.0,734.0,136.0,1919.0,1417.0,17.4,51.6,1.0159,1,0,0,0,0,1300.0
2004-03-20 20:00:00,1625,3.9,-200.0,27.477738542772613,1191.0,229.0,733.0,139.0,1885.0,1442.0,17.1,51.3,0.9914,1,0,0,0,0,1203.0
2004-03-20 21:00:00,1535,-33.301962015309414,-200.0,13.7,1108.0,206.0,785.0,125.0,1820.0,1323.0,16.4,53.8,0.9964,1,0,0,0,0,1195.0
2004-03-20 22:00:00,1323,2.3,-200.0,9.9,973.0,147.0,864.0,111.0,1712.0,1125.0,16.2,55.4,1.0132,1,0,0,0,0,1117.0
2004-03-20 23:00:00,1309,-46.8750671569924,-200.0,8.9,937.0,122.0,905.0,27.36507022049559,1672.0,1036.0,15.9,57.7,1.0356,1,0,0,0,0,1062.0
2004-03-21 00:00:00,1456,2.8,-200.0,10.6,999.0,175.0,835.0,107.0,1714.0,1202.0,15.7,58.6,1.0396,1,0,0,0,0,947.0
2004-03-21 01:00:00,1300,2.1,-200.0,7.4,872.0,133.0,941.0,90.0,1577.0,1054.0,15.1,60.9,1.0398,1,0,0,0,0,1065.0
2004-03-21 02:00:00,1203,1.6,-200.0,6.2,823.0,89.0,890.6239382030525,84.0,1526.0,903.0,15.6,56.6,0.9951,1,0,0,0,0,1155.0
2004-03-21 03:00:00,1195,1.6,-200.0,10.771976417284261,836.0,-200.0,987.0,-200.0,1554.0,885.0,15.2,57.9,0.9941,1,0,0,0,0,1220.0
2004-03-21 04:00:00,1117,-200.0,-200.0,5.8,802.0,85.0,1029.0,87.0,1539.0,818.0,15.4,57.8,1.0021,0,0,0,0,1,1301.0
2004-03-21 05:00:00,1062,1.1,-200.0,4.0,711.0,55.0,1136.0,66.0,1461.0,700.0,14.9,60.6,1.0196,1,0,0,0,0,1279.0
2004-03-21 06:00:00,947,0.7,-200.0,2.1,594.0,24.0,1300.0,36.0,1390.0,580.0,14.5,63.0,1.0316,0,1,0,0,0,1267.0
2004-03-21 07:00:00,1065,0.8,-200.0,3.6,687.0,72.0,1143.0,62.0,1492.0,815.0,30.003428246314456,66.2,1.063,0,1,0,0,0,1239.0
2004-03-21 08:00:00,1155,1.2,-200.0,4.4,734.0,122.0,1062.0,58.32023796956837,1528.0,1035.0,14.5,65.3,1.0704,1,0,0,0,0,1128.0
2004-03-21 09:00:00,1220,1.4,-200.0,5.4,782.0,111.0,996.0,89.0,1560.0,1067.0,15.3,62.1,1.073,1,0,0,0,0,1243.0
2004-03-21 10:00:00,1301,1.7,-200.0,7.1,862.0,123.0,914.0,93.0,1633.0,1114.0,16.3,59.0,1.0868,1,0,0,0,0,1208.0
2004-03-21 11:00:00,1279,1.8,-200.0,7.3,870.0,106.0,882.539427187382,81.0,1646.0,1000.0,18.9,49.6,1.07,1,0,0,0,0,1306.0
2004-03-21 12:00:00,1267,1.8,-134.38069874794076,7.6,883.0,103.0,953.0,82.0,1617.0,906.0,19.4,46.1,1.0249,1,0,0,0,0,1546.0
2004-03-21 13:00:00,1239,1.9,-200.0,6.8,848.0,102.0,981.0,80.0,1568.0,822.0,20.8,41.6,1.0091,1,0,0,0,0,1501.0
2004-03-21 14:00:00,1128,1.3,-200.0,4.6,742.0,48.0,1144.0,48.0,1507.0,610.0,21.4,40.3,1.0126,1,0,0,0,0,1605.0
2004-03-21 15:00:00,1243,1.6,-200.0,8.4,916.0,63.0,962.0,61.0,1669.0,657.0,21.2,39.3,0.9791,1,0,0,0,0,1316.0
2004-03-21 16:00:00,1208,1.9,-200.0,10.462629785039182,853.0,98.0,1060.0,89.0,1506.0,647.0,20.3,48.67451098350196,0.8942,1,0,0,0,0,1195.0
2004-03-21 17:00:00,1306,2.3,-200.0,9.0,938.0,132.0,961.0,105.0,1607.0,762.0,19.4,41.3,0.9206,1,0,0,0,0,1211.0
2004-03-21 18:00:00,1546,-25.74407811725158,-200.0,22.67718994261545,1151.0,173.0,769.0,116.0,1874.0,1122.0,18.5,43.8,0.9252,1,0,0,0,0,1161.0
2004-03-21 19:00:00,1501,3.5,-200.0,12.6,1071.0,185.0,823.0,119.0,1744.0,1130.0,17.8,48.1,0.9689,1,0,0,0,0,1095.0
2004-03-21 20:00:00,1605,4.3,-200.0,15.1,1153.0,266.0,769.0,144.0,1840.0,1637.0,17.9,46.9,0.952,1,0,0,0,0,897.0
2004-03-21 21:00:00,1316,2.8,-200.0,9.9,974.0,188.0,883.0,123.0,1673.0,1272.0,17.4,49.1,0.9688,1,0,0,0,0,842.0
2004-03-21 22:00:00,1195,1.9,-200.0,15.066543194077733,898.0,122.0,933.0,105.0,1594.0,1098.0,17.0,51.7,0.9914,1,0,0,0,0,854.0
2004-03-21 23:00:00,1211,1.9,-200.0,7.9,896.0,112.0,920.0,93.0,1624.0,1066.0,16.4,55.1,1.0198,1,0,0,0,0,845.0
2004-03-22 00:00:00,1161,1.7,-200.0,6.1,815.0,93.0,995.0,86.0,1582.0,909.0,16.1,60.0,1.0919,1,0,0,0,0,942.0
2004-03-22 01:00:00,1095,-32.578491893785184,-200.0,5.1,767.0,74.0,1050.0,76.0,1547.0,818.0,15.8,60.5,1.0805,1,0,0,0,0,1090.0
2004-03-22 02:00:00,897,0.6,-200.0,1.7,563.0,23.0,1417.0,33.0,1355.0,472.0,16.3,57.0,1.0491,0,1,0,0,0,1514.0
2004-03-22 03:00:00,842,0.4,-200.0,0.7,468.0,-200.0,1813.0,-200.0,1274.0,394.0,16.9,53.9,1.0309,0,1,0,0,0,1379.0
2004-03-22 04:00:00,854,-200.0,-200.0,0.8,481.0,17.0,1756.0,27.0,1304.0,396.0,16.1,55.9,1.0153,1,0,0,0,0,1074.0
2004-03-22 05:00:00,845,-20.095084146252997,-200.0,0.7,472.0,15.0,1786.0,23.0,1278.0,378.0,16.5,93.2890818926931,1.0049,0,1,0,0,0,1090.0
2004-03-22 06:00:00,942,-14.09359262862126,-200.0,2.0,586.0,41.0,1480.0,46.0,1373.0,432.0,16.4,54.0,0.9979,0,1,0,0,0,1110.0
2004-03-22 07:00:00,1090,1.2,-200.0,5.1,768.0,86.0,1072.0,76.0,1538.0,699.0,15.7,57.6,1.0195,1,0,0,0,0,1102.0
2004-03-22 08:00:00,1514,3.6,-200.0,17.7,1230.0,226.0,732.0,116.0,1996.0,1252.0,15.8,53.7,0.9571,1,0,0,0,0,1100.0
2004-03-22 09:00:00,1379,3.7,-200.0,18.4,1252.0,214.0,711.0,115.0,1962.0,1237.0,17.4,42.1,0.8281,1,0,0,0,0,1094.0
2004-03-22 10:00:00,1074,1.8,-200.0,6.9,854.0,115.0,1032.0,83.0,1484.0,772.0,17.9,38.4,0.7793,1,0,0,0,0,1076.0
2004-03-22 11:00:00,1090,1.6,-149.2572882443874,7.3,868.0,124.0,1026.0,87.0,1509.0,766.0,18.5,36.7,0.7764,1,0,0,0,0,1152.0
2004-03-22 12:00:00,1110,1.9,-200.0,9.6,964.0,122.0,947.0,90.0,1577.0,829.0,21.0,29.6,0.7263,1,0,0,0,0,1407.0
2004-03-22 13:00:00,1102,2.0,-200.0,10.4,994.0,107.0,955.0,87.0,1599.0,783.0,29.52341169932135,28.1,0.7067,1,0,0,0,0,1438.0
2004-03-22 14:00:00,1100,2.2,-200.0,11.2,1021.0,133.0,952.0,99.0,1607.0,822.0,21.3,26.1,0.6539,1,0,0,0,0,1425.0
2004-03-22 15:00:00,1094,2.1,-200.0,10.7,1003.0,130.0,965.0,99.0,1574.0,813.0,31.405671884583054,26.8,0.6681,1,0,0,0,0,1279.0
2004-03-22 16:00:00,1076,2.3,451.0,11.6,1034.0,150.0,964.0,101.0,1544.0,813.0,21.3,24.2,0.606,1,0,0,0,0,1132.0
2004-03-22 17:00:00,1152,2.6,185.0,12.4,1062.0,138.0,928.0,103.0,1606.0,850.0,20.2,28.5,0.052812111171402484,1,0,0,0,0,1006.0
2004-03-22 18:00:00,1407,3.8,426.0,18.3,1249.0,213.0,720.0,129.0,1932.0,1276.0,17.0,43.1,0.8264,1,0,0,0,0,982.0
2004-03-22 19:00:00,1438,4.4,-91.41074381420849,21.0,1325.0,232.0,678.0,143.0,1993.0,1401.0,15.6,47.4,0.8347,1,0,0,0,0,969.0
2004-03-22 20:00:00,1425,4.5,624.0,21.0,1325.0,238.0,678.0,146.0,1965.0,1356.0,15.3,47.4,0.8178,1,0,0,0,0,941.0
2004-03-22 21:00:00,1279,3.3,325.0,14.5,1131.0,180.0,775.0,124.0,1758.0,1243.0,14.5,44.40402493618591,0.8177,1,0,0,0,0,892.0
2004-03-22 22:00:00,1132,2.0,143.0,11.060104819911885,916.0,128.0,920.0,113.0,1561.0,1083.0,13.9,52.0,0.8231,1,0,0,0,0,855.0
2004-03-22 23:00:00,1006,1.1,89.0,4.3,729.0,65.0,1142.0,80.0,1370.0,795.0,14.5,49.4,0.8106,1,0,0,0,0,834.0
2004-03-23 00:00:00,982,0.9,73.0,3.8,700.0,53.0,1204.0,72.0,1359.0,735.0,13.8,51.4,0.8071,0,1,0,0,0,909.0
2004-03-23 01:00:00,969,0.8,48.0,2.7,636.0,47.0,1271.0,64.0,1309.0,684.0,14.0,51.3,0.8163,0,1,0,0,0,1061.0
2004-03-23 02:00:00,941,0.7,47.0,2.5,621.0,51.0,1298.0,70.0,1258.6253811852848,714.0,13.0,56.8,0.8444,0,1,0,0,0,1441.0
2004-03-23 03:00:00,892,0.5,36.0,1.2,522.0,-200.0,1522.0,-200.0,1285.0,456.0,11.0,70.0,0.9215,0,1,0,0,0,1498.0
2004-03-23 04:00:00,855,-200.0,25.0,0.8,478.0,20.0,1701.0,31.0,1261.0,401.0,10.1,76.8,0.9483,0,0,0,0,1,1343.0
2004-03-23 05:00:00,834,0.3,19.0,0.6,459.0,13.0,1908.0,22.0,1212.0,361.0,8.8,80.5,0.9147,0,1,0,0,0,1308.0
2004-03-23 06:00:00,909,0.5,26.0,1.8,567.0,33.0,1064.7601141324183,47.0,1287.0,418.0,9.6,75.4,0.9004,0,1,0,0,0,1209.0
2004-03-23 07:00:00,1061,1.1,60.0,4.6,745.0,103.0,1178.0,88.0,1429.0,616.0,9.8,75.0,0.9093,1,0,0,0,0,1310.0
2004-03-23 08:00:00,1441,3.0,248.0,14.2,1124.0,224.0,851.0,130.0,1829.0,1089.0,10.0,74.2,0.9117,1,0,0,0,0,1171.0
2004-03-23 09:00:00,1498,3.8,535.0,21.119997275014008,1325.0,244.0,684.0,132.0,2095.0,1329.0,25.088265256982613,69.7,0.9232,1,0,0,0,0,1112.0
2004-03-23 10:00:00,1343,3.4,340.0,16.2,1185.0,237.0,760.0,132.0,1857.0,1311.0,12.0,62.9,0.8803,1,0,0,0,0,1132.0
2004-03-23 11:00:00,1308,3.0,325.0,15.5,1166.0,220.0,792.0,131.0,1794.0,1236.0,12.8,55.8,0.821,1,0,0,0,0,1225.0
2004-03-23 12:00:00,1209,2.7,267.0,13.4,1097.0,207.0,837.0,129.0,1746.0,1147.0,13.1,54.8,0.8234,1,0,0,0,0,1065.0
2004-03-23 13:00:00,1310,3.5,325.0,16.9,1207.0,208.0,770.0,132.0,1847.0,1301.0,13.8,53.4,0.8351,1,0,0,0,0,1236.0
2004-03-23 14:00:00,1171,2.8,268.0,12.4,1064.0,160.0,881.0,83.66334998749818,1639.0,1097.0,16.0,42.4,0.7674,1,0,0,0,0,1309.0
2004-03-23 15:00:00,1112,1.9,-123.49335641984482,10.1,930.3391487700038,131.0,924.0,55.52503124296452,1589.0,900.0,14.1,49.8,0.7971,1,0,0,0,0,1089.0
2004-03-23 16:00:00,1132,2.0,118.0,8.7,927.0,128.0,944.0,76.38912637440289,1570.0,997.715306540289,12.0,61.1,0.8537,1,0,0,0,0,1000.0
2004-03-23 17:00:00,1225,3.0,276.0,13.8,1020.7042245365506,176.0,818.0,111.34367748213644,1719.0,1013.0,13.6,54.6,0.8465,1,0,0,0,0,1041.0
2004-03-23 18:00:00,1065,1.9,151.0,9.3,953.0,107.0,962.0,97.0,1514.0,790.0,13.7,49.5,0.7695,1,0,0,0,0,1045.0
2004-03-23 19:00:00,1236,2.7,236.0,13.0,1084.0,131.0,854.0,112.0,1688.0,1059.0,11.7,57.1,0.7822,1,0,0,0,0,997.0
2004-03-23 20:00:00,1309,3.3,220.0,14.3,1126.0,166.0,812.0,76.7521186990832,1722.0,1205.0,11.5,58.2,0.7867,1,0,0,0,0,948.0
2004-03-23 21:00:00,1089,1.7,87.0,7.6,884.0,89.0,1006.0,101.0,1487.0,975.0,12.6,54.2,0.7881,1,0,0,0,0,878.0
2004-03-23 22:00:00,1000,1.3,81.0,5.3,776.0,81.0,1141.0,96.0,1392.5531604041319,896.0,12.0,54.9,0.7664,1,0,0,0,0,908.0
2004-03-23 23:00:00,1041,1.3,74.0,5.4,782.0,78.0,1105.0,86.0,1425.0,756.6724495707925,11.0,61.4,0.8057,1,0,0,0,0,892.0
2004-03-24 00:00:00,1045,1.2,55.0,4.9,756.0,70.0,1137.0,47.15516745314987,1411.0,902.0,11.1,62.2,0.8199,1,0,0,0,0,954.0
2004-03-24 01:00:00,997,1.1,74.0,4.6,744.0,76.0,1151.0,79.0,1405.0,832.0,10.8,62.5,0.8082,1,0,0,0,0,1045.0
2004-03-24 02:00:00,948,0.9,35.0,2.7,634.0,43.0321867346951,1320.0,61.0,1326.0,715.0,11.3,60.0,0.8025,0,1,0,0,0,1383.0
2004-03-24 03:00:00,878,0.6,29.0,1.6,551.0,-200.0,1493.0,-200.0,1272.0,683.0,10.6,61.6,0.7856,0,1,0,0,0,1597.0
2004-03-24 04:00:00,908,-200.0,29.0,1.7,559.0,44.0,1477.0,66.0,1287.0,721.0,10.2,62.7,0.7813,0,0,0,0,1,1318.0
2004-03-24 05:00:00,892,0.6,20.0,1.2,678.6565317759997,34.0,1572.0,54.0,1255.0,648.0,10.9,58.6,0.7628,0,1,0,0,0,1138.0
2004-03-24 06:00:00,954,0.8,32.0,1.7,561.0,43.0,1496.0,57.0,1255.0,612.0,10.8,57.2,0.7382,0,1,0,0,0,1098.0
2004-03-24 07:00:00,1045,1.2,84.0,4.8,751.0,79.0,1186.0,75.0,1403.0,800.0,10.4,59.2,0.7455,1,0,0,0,0,1118.0
